room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,rooms_per_host,population,city_size,log_price
Entire home/apt,Mons,Mons,1,NA,2,0,116,50.457081,3.953572,8,91277,small,4.7535901911063645
Entire home/apt,Mons,Mons,2,NA,4,0,112,50.449418,3.948303,2,91277,small,4.718498871295094
Entire home/apt,Mons,Mons,0,NA,2,0,116,50.456902,3.952507,8,91277,small,4.7535901911063645
Entire home/apt,Mons,Mons,11,4.5,4,1,117,50.455673,3.947629,1,91277,small,4.762173934797756
Entire home/apt,Mons,Mons,3,5,2,0,116,50.456606,3.954011,8,91277,small,4.7535901911063645
Entire home/apt,Mons,Mons,5,4,13,4,117,50.456416,3.950203,1,91277,small,4.762173934797756
Entire home/apt,Soignies,Soignies,10,4.5,5,3,117,50.555116,4.042503,2,24869,small,4.762173934797756
Entire home/apt,Nivelles,Rixensart,0,NA,6,3,115,50.725761,4.551485,1,24149,small,4.74493212836325
Entire home/apt,Halle-Vilvoorde,Linkebeek,0,NA,2,1,106,50.767769,4.333146,1,NA,NA,4.663439094112067
Entire home/apt,Nivelles,Genappe,29,4.5,4,3,112,50.619283,4.521789,2,24149,small,4.718498871295094
Entire home/apt,Brussel,Ukkel,1,NA,6,3,106,50.81317,4.354175,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Elsene,7,4,5,3,116,50.83048,4.361114,1,1019022,large,4.7535901911063645
Entire home/apt,Brussel,Ukkel,40,5,9,3,116,50.815287,4.357956,1,1019022,large,4.7535901911063645
Entire home/apt,Brussel,Schaarbeek,7,5,6,2,106,50.854941,4.374172,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Elsene,0,NA,5,2,106,50.836273,4.374134,34,1019022,large,4.663439094112067
Entire home/apt,Brussel,Elsene,4,4.5,3,2,106,50.82901,4.374528,34,1019022,large,4.663439094112067
Entire home/apt,Brussel,Elsene,21,4,5,2,106,50.830509,4.362366,34,1019022,large,4.663439094112067
Entire home/apt,Namur,Gembloux,0,NA,5,3,117,50.530408,4.717792,5,106284,large,4.762173934797756
Entire home/apt,Nivelles,Walhain,2,NA,4,2,116,50.617107,4.722384,1,24149,small,4.7535901911063645
Entire home/apt,Brussel,Vorst,1,NA,6,2,106,50.82106,4.342911,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Brussel,3,4.5,2,1,106,50.857015,4.348218,2,1019022,large,4.663439094112067
Entire home/apt,Brussel,Brussel,9,4.5,16,10,112,50.853215,4.350648,64,1019022,large,4.718498871295094
Entire home/apt,Brussel,Schaarbeek,4,4.5,2,1,115,50.850526,4.400298,1,1019022,large,4.74493212836325
Entire home/apt,Brussel,Brussel,0,NA,4,2,112,50.842943,4.345587,3,1019022,large,4.718498871295094
Entire home/apt,Brussel,Sint-Joost-ten-Node,44,4.5,5,2,117,50.854991,4.357191,2,1019022,large,4.762173934797756
Entire home/apt,Brussel,Watermaal-Bosvoorde,6,5,3,2,106,50.811051,4.404532,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Brussel,0,NA,2,0,106,50.847727,4.384519,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Brussel,3,4.5,4,1,124,50.863203,4.346641,1,1019022,large,4.820281565605037
Entire home/apt,Antwerpen,Antwerpen,74,4.5,4,2,106,51.213883,4.415734,1,459805,large,4.663439094112067
Entire home/apt,Antwerpen,Antwerpen,0,NA,3,1,112,51.209669,4.396495,1,459805,large,4.718498871295094
Entire home/apt,Mechelen,Heist-op-den-Berg,13,5,8,3,124,51.024059,4.708656,1,77530,small,4.820281565605037
Entire home/apt,Waremme,Hannuit,2,NA,6,3,106,50.653612,5.133581,5,NA,NA,4.663439094112067
Entire home/apt,Liège,Liège,0,NA,4,2,124,50.6456,5.575686,7,182597,large,4.820281565605037
Entire home/apt,Dinant,Hastière,8,4.5,9,3,119,50.206272,4.862637,1,NA,NA,4.77912349311153
Entire home/apt,Namur,Namur,2,NA,4,2,106,50.494136,4.855375,1,106284,large,4.663439094112067
Entire home/apt,Namur,Namur,0,NA,4,2,106,50.46187,4.866703,1,106284,large,4.663439094112067
Entire home/apt,Dinant,Rochefort,4,5,4,1,106,50.20998,5.120813,1,NA,NA,4.663439094112067
Entire home/apt,Charleroi,Montigny-le-Tilleul,0,NA,7,4,121,50.38338,4.353231,2,200132,large,4.795790545596741
Entire home/apt,Nivelles,Nivelles,0,NA,4,2,112,50.586256,4.312758,1,24149,small,4.718498871295094
Entire home/apt,Dinant,Hamois,42,4,4,2,106,50.342043,5.167566,2,NA,NA,4.663439094112067
Entire home/apt,Nivelles,Chaumont-Gistoux,3,4,4,1,106,50.692168,4.672452,1,24149,small,4.663439094112067
Entire home/apt,Namur,Namur,1,NA,4,2,105,50.424845,4.837212,3,106284,large,4.653960350157523
Entire home/apt,Dinant,Anhée,5,5,9,4,117,50.334064,4.795101,1,NA,NA,4.762173934797756
Entire home/apt,Nivelles,Ramillies,1,NA,4,1,106,50.639637,4.849507,1,24149,small,4.663439094112067
Entire home/apt,Nivelles,Court-Saint-Etienne,8,4.5,9,6,117,50.642881,4.563223,2,24149,small,4.762173934797756
Entire home/apt,Namur,Namur,9,5,2,1,106,50.470592,4.870227,1,106284,large,4.663439094112067
Entire home/apt,Marche-en-Famenne,Nassogne,0,NA,14,6,106,50.163967,5.41915,1,16856,small,4.663439094112067
Entire home/apt,Bastogne,Houffalize,0,NA,8,4,106,50.151281,5.744482,3,NA,NA,4.663439094112067
Entire home/apt,Huy,Clavier,5,4.5,6,3,117,50.412277,5.239648,1,19973,small,4.762173934797756
Entire home/apt,Bastogne,Gouvy,9,4.5,6,3,112,50.138536,5.88845,1,NA,NA,4.718498871295094
Entire home/apt,Liège,Grâce-Hollogne,4,4.5,4,2,117,50.62809,5.501385,2,182597,large,4.762173934797756
Entire home/apt,Verviers,Malmedy,0,NA,4,2,112,50.441905,6.0363,5,52824,small,4.718498871295094
Entire home/apt,Liège,Aywaille,9,5,4,1,116,50.472675,5.67605,2,182597,large,4.7535901911063645
Entire home/apt,Liège,Liège,0,NA,6,2,117,50.646036,5.580374,1,182597,large,4.762173934797756
Entire home/apt,Marche-en-Famenne,Durbuy,2,NA,8,4,117,50.323002,5.526769,1,16856,small,4.762173934797756
Entire home/apt,Bastogne,Houffalize,0,NA,4,2,116,50.159554,5.815413,1,NA,NA,4.7535901911063645
Entire home/apt,Marche-en-Famenne,La Roche-en-Ardenne,16,4.5,7,4,106,50.14936,5.629411,1,16856,small,4.663439094112067
Entire home/apt,Verviers,Stoumont,0,NA,8,4,117,50.401048,5.851433,1,52824,small,4.762173934797756
Entire home/apt,Verviers,Spa,0,NA,5,3,124,50.481494,5.848306,1,52824,small,4.820281565605037
Entire home/apt,Gent,Gent,2,NA,3,2,112,51.057644,3.720089,1,231493,large,4.718498871295094
Entire home/apt,Bastogne,Vielsalm,3,4.5,4,2,117,50.284199,5.915085,1,NA,NA,4.762173934797756
Entire home/apt,Liège,Aywaille,9,4.5,3,1,116,50.47305,5.676783,3,182597,large,4.7535901911063645
Entire home/apt,Bastogne,Houffalize,95,4.5,6,3,112,50.143972,5.682709,1,NA,NA,4.718498871295094
Entire home/apt,Marche-en-Famenne,Durbuy,14,4.5,9,3,116,50.314631,5.517943,4,16856,small,4.7535901911063645
Entire home/apt,Marche-en-Famenne,Erezée,35,5,8,3,112,50.293151,5.565062,1,16856,small,4.718498871295094
Entire home/apt,Bastogne,Houffalize,17,3.5,6,3,117,50.165203,5.703045,1,NA,NA,4.762173934797756
Entire home/apt,Marche-en-Famenne,Durbuy,31,4.5,2,1,112,50.351834,5.457307,2,16856,small,4.718498871295094
Entire home/apt,Marche-en-Famenne,La Roche-en-Ardenne,10,4.5,4,2,113,50.13811,5.651354,1,16856,small,4.727387818712341
Entire home/apt,Verviers,Weismes,2,NA,4,1,123,50.449684,6.117049,2,52824,small,4.812184355372417
Entire home/apt,Verviers,Malmedy,0,NA,8,3,112,50.436066,6.059832,1,52824,small,4.718498871295094
Entire home/apt,Liège,Liège,27,4,8,4,106,50.62231,5.583948,1,182597,large,4.663439094112067
Entire home/apt,Huy,Villers-le-Bouillet,2,NA,6,4,117,50.605097,5.203238,2,19973,small,4.762173934797756
Entire home/apt,Liège,Liège,9,5,4,2,117,50.641639,5.582533,1,182597,large,4.762173934797756
Entire home/apt,Liège,Liège,1,NA,4,1,105,50.641924,5.57154,97,182597,large,4.653960350157523
Entire home/apt,Huy,Hamoir,0,NA,6,3,106,50.451154,5.562295,1,19973,small,4.663439094112067
Entire home/apt,Liège,Liège,1,NA,2,1,117,50.625879,5.58037,2,182597,large,4.762173934797756
Entire home/apt,Liège,Liège,8,4.5,4,1,105,50.640521,5.573596,97,182597,large,4.653960350157523
Entire home/apt,Marche-en-Famenne,La Roche-en-Ardenne,0,NA,2,1,106,50.188454,5.577759,1,16856,small,4.663439094112067
Entire home/apt,Liège,Liège,0,NA,4,1,106,50.621907,5.574022,1,182597,large,4.663439094112067
Entire home/apt,Liège,Liège,14,4.5,6,2,123,50.64408,5.572051,97,182597,large,4.812184355372417
Entire home/apt,Verviers,Stoumont,0,NA,2,1,117,50.431178,5.894654,2,52824,small,4.762173934797756
Entire home/apt,Liège,Liège,6,5,4,2,106,50.640691,5.579752,1,182597,large,4.663439094112067
Entire home/apt,Verviers,Stoumont,1,NA,4,1,106,50.423016,5.882325,9,52824,small,4.663439094112067
Entire home/apt,Verviers,Malmedy,4,3.5,12,10,116,50.426571,6.024422,3,52824,small,4.7535901911063645
Entire home/apt,Verviers,Herve,7,4.5,3,2,112,50.629205,5.846572,1,52824,small,4.718498871295094
Entire home/apt,Marche-en-Famenne,Durbuy,3,4.5,8,3,106,50.33981,5.505357,1,16856,small,4.663439094112067
Entire home/apt,Verviers,Stavelot,8,4.5,4,2,117,50.393892,5.924755,1,52824,small,4.762173934797756
Entire home/apt,Verviers,Malmedy,0,NA,4,1,117,50.444257,6.022202,1,52824,small,4.762173934797756
Entire home/apt,Marche-en-Famenne,Durbuy,5,5,2,1,117,50.351069,5.497735,2,16856,small,4.762173934797756
Entire home/apt,Marche-en-Famenne,Durbuy,3,5,2,1,106,50.360159,5.432885,1,16856,small,4.663439094112067
Entire home/apt,Liège,Liège,11,5,4,2,119,50.642919,5.567665,4,182597,large,4.77912349311153
Entire home/apt,Marche-en-Famenne,Durbuy,18,4.5,6,2,116,50.337312,5.435983,1,16856,small,4.7535901911063645
Entire home/apt,Huy,Clavier,0,NA,4,2,106,50.388259,5.322042,2,19973,small,4.663439094112067
Entire home/apt,Liège,Liège,23,4.5,4,2,106,50.625519,5.573618,2,182597,large,4.663439094112067
Entire home/apt,Marche-en-Famenne,Durbuy,4,5,2,1,124,50.35167,5.503335,2,16856,small,4.820281565605037
Entire home/apt,Verviers,Weismes,5,4,8,4,112,50.4323,6.132656,1,52824,small,4.718498871295094
Entire home/apt,Liège,Liège,11,4,6,2,123,50.643866,5.571416,97,182597,large,4.812184355372417
Entire home/apt,Liège,Liège,0,NA,2,1,117,50.630706000000004,5.561314,1,182597,large,4.762173934797756
Entire home/apt,Liège,Liège,7,4.5,6,2,111,50.643684,5.572988,97,182597,large,4.709530201312334
Entire home/apt,Liège,Liège,0,NA,4,1,106,50.641689,5.588461,5,182597,large,4.663439094112067
Entire home/apt,Marche-en-Famenne,Durbuy,13,4,6,3,114,50.325454,5.490312,1,16856,small,4.736198448394496
Entire home/apt,Verviers,Theux,0,NA,5,2,106,50.539124,5.882339,4,52824,small,4.663439094112067
Entire home/apt,Verviers,Spa,9,4.5,4,1,107,50.492964,5.865076,1,52824,small,4.672828834461906
Entire home/apt,Marche-en-Famenne,Durbuy,9,4,6,2,116,50.351891,5.455722,3,16856,small,4.7535901911063645
Entire home/apt,Huy,Tinlot,0,NA,9,4,116,50.46829,5.334201,1,19973,small,4.7535901911063645
Entire home/apt,Marche-en-Famenne,Hotton,45,4.5,8,4,112,50.252262,5.467208,1,16856,small,4.718498871295094
Entire home/apt,Marche-en-Famenne,La Roche-en-Ardenne,0,NA,6,3,112,50.182525,5.666905,1,16856,small,4.718498871295094
Entire home/apt,Liège,Liège,2,NA,4,2,106,50.615023,5.602809,1,182597,large,4.663439094112067
Entire home/apt,Liège,Liège,3,4.5,4,2,117,50.646043,5.575423,7,182597,large,4.762173934797756
Entire home/apt,Liège,Liège,22,4.5,6,2,123,50.642004,5.572096,97,182597,large,4.812184355372417
Entire home/apt,Liège,Liège,1,NA,4,2,124,50.644523,5.577191,7,182597,large,4.820281565605037
Entire home/apt,Liège,Liège,26,4.5,6,2,123,50.642823,5.572378,97,182597,large,4.812184355372417
Entire home/apt,Liège,Liège,0,NA,4,2,106,50.643057,5.569022,55,182597,large,4.663439094112067
Entire home/apt,Marche-en-Famenne,Marche-en-Famenne,15,4.5,6,1,106,50.203979,5.425965,1,16856,small,4.663439094112067
Entire home/apt,Verviers,Sankt Vith,27,5,8,3,112,50.283453,6.125967,2,52824,small,4.718498871295094
Entire home/apt,Liège,Liège,0,NA,2,1,112,50.627325,5.565302,55,182597,large,4.718498871295094
Entire home/apt,Verviers,Bütgenbach,0,NA,10,4,117,50.436479,6.216222,1,52824,small,4.762173934797756
Entire home/apt,Gent,Gent,0,NA,4,2,112,51.070793,3.761491,1,231493,large,4.718498871295094
Entire home/apt,Gent,Gent,0,NA,3,2,117,51.035259,3.738091,1,231493,large,4.762173934797756
Entire home/apt,Gent,Gent,61,4.5,2,1,116,51.053423,3.7184,1,231493,large,4.7535901911063645
Entire home/apt,Gent,Gent,19,5,4,2,116,51.050288,3.731991,3,231493,large,4.7535901911063645
Entire home/apt,Gent,Gent,5,5,6,3,116,51.068302,3.757713,2,231493,large,4.7535901911063645
Entire home/apt,Gent,Gent,39,4.5,3,2,116,51.058916,3.716464,11,231493,large,4.7535901911063645
Entire home/apt,Gent,Gent,0,NA,6,2,116,51.055293,3.732442,1,231493,large,4.7535901911063645
Entire home/apt,Brugge,Knokke-Heist,0,NA,4,2,117,51.348739,3.286768,1,116709,large,4.762173934797756
Entire home/apt,Gent,Gent,0,NA,4,2,117,51.054435,3.729754,1,231493,large,4.762173934797756
Entire home/apt,Gent,Gent,8,5,2,1,106,51.049392,3.717436,1,231493,large,4.663439094112067
Entire home/apt,Gent,Gent,10,5,2,1,106,51.035668,3.71856,1,231493,large,4.663439094112067
Entire home/apt,Gent,Gent,0,NA,6,2,117,51.049303,3.745424,1,231493,large,4.762173934797756
Entire home/apt,Brugge,Brugge,44,4.5,12,6,122,51.326654,3.177714,7,116709,large,4.804021044733257
Entire home/apt,Brugge,Knokke-Heist,0,NA,4,2,117,51.351164,3.284179,1,116709,large,4.762173934797756
Entire home/apt,Brugge,Brugge,33,5,4,1,117,51.208919,3.231112,5,116709,large,4.762173934797756
Entire home/apt,Liège,Liège,16,4.5,6,2,123,50.642145,5.573763,97,182597,large,4.812184355372417
Entire home/apt,Liège,Visé,11,4,4,2,124,50.715055,5.696385,9,182597,large,4.820281565605037
Entire home/apt,Verviers,Stavelot,0,NA,6,3,112,50.460417,5.968525,1,52824,small,4.718498871295094
Entire home/apt,Verviers,Stavelot,15,4.5,4,2,117,50.392593,5.93029,1,52824,small,4.762173934797756
Entire home/apt,Verviers,Stavelot,3,4.5,6,3,106,50.418731,5.965762,1,52824,small,4.663439094112067
Entire home/apt,Verviers,Sankt Vith,1,NA,10,4,106,50.33246,6.050591,1,52824,small,4.663439094112067
Entire home/apt,Verviers,Jalhay,7,4.5,7,3,115,50.53948,5.932882,3,52824,small,4.74493212836325
Entire home/apt,Verviers,Theux,22,5,5,2,106,50.494336,5.766118,1,52824,small,4.663439094112067
Entire home/apt,Liège,Liège,35,4,6,2,111,50.640774,5.571828,97,182597,large,4.709530201312334
Entire home/apt,Liège,Liège,10,4.5,6,2,123,50.64239,5.571382,97,182597,large,4.812184355372417
Entire home/apt,Liège,Liège,14,5,4,2,112,50.63862,5.550979,1,182597,large,4.718498871295094
Entire home/apt,Bastogne,Vielsalm,7,5,5,2,116,50.254715,5.896163,1,NA,NA,4.7535901911063645
Entire home/apt,Liège,Comblain-au-Pont,13,4.5,6,3,117,50.47755,5.633313,1,182597,large,4.762173934797756
Entire home/apt,Nivelles,Waterloo,0,NA,5,3,112,50.713079,4.389482,1,24149,small,4.718498871295094
Entire home/apt,Brussel,Ganshoren,8,4.5,5,2,106,50.875431,4.319512,3,1019022,large,4.663439094112067
Entire home/apt,Halle-Vilvoorde,Dilbeek,1,NA,4,1,117,50.844078,4.222394,1,NA,NA,4.762173934797756
Entire home/apt,Brussel,Vorst,5,4.5,7,4,106,50.817892,4.328041,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Ukkel,0,NA,3,2,112,50.805097,4.324437,1,1019022,large,4.718498871295094
Entire home/apt,Brussel,Anderlecht,3,5,4,1,117,50.831567,4.31057,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Elsene,1,NA,4,2,106,50.823084,4.35455,2,1019022,large,4.663439094112067
Entire home/apt,Brussel,Sint-Gillis,8,4.5,4,1,106,50.829653,4.334041,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Vorst,0,NA,2,1,112,50.810194,4.328193,1,1019022,large,4.718498871295094
Entire home/apt,Brussel,Elsene,0,NA,7,3,117,50.822344,4.353147,1,1019022,large,4.762173934797756
Entire home/apt,Halle-Vilvoorde,Beersel,1,NA,6,2,106,50.753677,4.279905,31,NA,NA,4.663439094112067
Entire home/apt,Brussel,Anderlecht,1,NA,7,2,117,50.840315,4.336374,13,1019022,large,4.762173934797756
Entire home/apt,Brussel,Ukkel,0,NA,4,3,117,50.816173,4.336405,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Vorst,0,NA,4,2,117,50.821146,4.328533,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Sint-Gillis,5,5,6,3,117,50.826231,4.352412,2,1019022,large,4.762173934797756
Entire home/apt,Brussel,Ukkel,0,NA,2,1,112,50.8064,4.334873,2,1019022,large,4.718498871295094
Entire home/apt,Halle-Vilvoorde,Beersel,3,5,5,2,117,50.766236,4.310657,5,NA,NA,4.762173934797756
Entire home/apt,Brussel,Elsene,5,5,7,3,106,50.829085,4.376337,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Elsene,1,NA,2,2,117,50.834543,4.36227,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Ukkel,0,NA,4,2,106,50.791156,4.370929,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Elsene,32,4.5,4,2,105,50.819319,4.359602,1,1019022,large,4.653960350157523
Entire home/apt,Brussel,Brussel,2,NA,6,2,106,50.848916,4.386128,3,1019022,large,4.663439094112067
Entire home/apt,Brussel,Brussel,1,NA,2,1,117,50.823832,4.365508,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Elsene,1,NA,4,2,109,50.819528,4.359515,2,1019022,large,4.6913478822291435
Entire home/apt,Brussel,Brussel,0,NA,4,1,106,50.823795,4.365766,3,1019022,large,4.663439094112067
Entire home/apt,Brussel,Elsene,4,4,3,2,106,50.836783,4.364403,2,1019022,large,4.663439094112067
Entire home/apt,Brussel,Brussel,0,NA,6,1,117,50.867124,4.342206,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Brussel,1,NA,4,2,112,50.846796,4.340432,6,1019022,large,4.718498871295094
Entire home/apt,Brussel,Brussel,4,3.5,4,1,104,50.849656,4.35426,64,1019022,large,4.6443908991413725
Entire home/apt,Brussel,Brussel,45,4,8,3,119,50.848519,4.347939,64,1019022,large,4.77912349311153
Entire home/apt,Brussel,Brussel,2,NA,4,1,106,50.854088,4.355975,11,1019022,large,4.663439094112067
Entire home/apt,Brussel,Brussel,2,NA,3,1,106,50.828595,4.357303,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Sint-Gillis,1,NA,4,0,117,50.825913,4.342436,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Brussel,0,NA,2,1,106,50.831866,4.355548,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Sint-Gillis,7,5,6,3,112,50.825844,4.351298,1,1019022,large,4.718498871295094
Entire home/apt,Brussel,Brussel,1,NA,2,1,106,50.854201,4.356606,11,1019022,large,4.663439094112067
Entire home/apt,Brussel,Brussel,1,NA,4,2,112,50.840822,4.345062,1,1019022,large,4.718498871295094
Entire home/apt,Brussel,Etterbeek,10,4,8,3,117,50.830401,4.384544,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Brussel,13,4,4,1,105,50.849135,4.354369,3,1019022,large,4.653960350157523
Entire home/apt,Brussel,Elsene,14,4.5,2,1,106,50.825222,4.370583,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Elsene,1,NA,4,2,112,50.827234,4.367665,1,1019022,large,4.718498871295094
Entire home/apt,Brussel,Brussel,0,NA,4,2,106,50.849219,4.358054,3,1019022,large,4.663439094112067
Entire home/apt,Brussel,Elsene,2,NA,4,1,106,50.837283,4.360006,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Brussel,0,NA,4,2,117,50.824814,4.359531,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Elsene,0,NA,6,2,117,50.826477,4.36645,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Elsene,20,4.5,2,1,112,50.82983,4.364094,2,1019022,large,4.718498871295094
Entire home/apt,Brussel,Elsene,1,NA,2,1,117,50.834207,4.364749,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Brussel,4,4.5,2,2,104,50.847491,4.38737,1,1019022,large,4.6443908991413725
Entire home/apt,Brussel,Elsene,0,NA,4,1,112,50.836304,4.359676,1,1019022,large,4.718498871295094
Entire home/apt,Brussel,Brussel,1,NA,4,1,117,50.826006,4.361754,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Elsene,1,NA,6,3,117,50.835614,4.366672,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Brussel,0,NA,4,1,114,50.84678,4.387674,22,1019022,large,4.736198448394496
Entire home/apt,Brussel,Schaarbeek,2,NA,6,0,117,50.854102,4.396239,22,1019022,large,4.762173934797756
Entire home/apt,Brussel,Brussel,28,4,4,2,106,50.844784,4.338785,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Brussel,0,NA,2,1,106,50.845408,4.354223,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Etterbeek,1,NA,4,2,118,50.837308,4.384519,1,1019022,large,4.770684624465665
Entire home/apt,Brussel,Vorst,0,NA,4,2,117,50.817647,4.339755,1,1019022,large,4.762173934797756
Entire home/apt,Brussel,Sint-Joost-ten-Node,6,5,3,1,106,50.852784,4.377634,1,1019022,large,4.663439094112067
Entire home/apt,Brussel,Brussel,1,NA,4,0,105,50.844995,4.350552,9,1019022,large,4.653960350157523
Entire home/apt,Brussel,Brussel,2,NA,4,1,112,50.846098,4.35086,9,1019022,large,4.718498871295094
Entire home/apt,Brussel,Sint-Lambrechts-Woluwe,0,NA,6,4,117,50.84175,4.422628,2,1019022,large,4.762173934797756
Entire home/apt,Brussel,Ukkel,5,4.5,4,1,105,50.793826,4.374822,4,1019022,large,4.653960350157523
Entire home/apt,Brussel,Brussel,6,4,4,1,105,50.844508,4.351233,9,1019022,large,4.653960350157523
Entire home/apt,Brussel,Anderlecht,2,NA,7,2,117,50.840702,4.336252,13,1019022,large,4.762173934797756
Entire home/apt,Brussel,Sint-Gillis,4,5,6,3,124,50.824946,4.340143,1,1019022,large,4.820281565605037
Entire home/apt,Brussel,Brussel,8,3.5,5,1,104,50.852245,4.351857,64,1019022,large,4.6443908991413725
Entire home/apt,Brussel,Brussel,8,5,4,2,112,50.812804,4.366962,1,1019022,large,4.718498871295094
